,class
45038,QSO
21353,GALAXY
58992,GALAXY
33428,GALAXY
73317,QSO
21223,STAR
17085,GALAXY
72130,STAR
94117,QSO
58153,QSO
58771,GALAXY
50608,GALAXY
79324,GALAXY
89540,GALAXY
96074,STAR
75585,GALAXY
34648,STAR
26741,GALAXY
24809,GALAXY
4461,GALAXY
54258,STAR
15334,QSO
3753,GALAXY
61696,QSO
47062,GALAXY
24376,QSO
60314,GALAXY
64233,STAR
84716,GALAXY
75192,GALAXY
75823,QSO
47309,GALAXY
17115,QSO
65662,GALAXY
44276,GALAXY
86315,GALAXY
69332,QSO
15316,GALAXY
33394,GALAXY
92386,GALAXY
54251,STAR
89703,QSO
45848,QSO
97532,STAR
71654,GALAXY
31206,GALAXY
38600,GALAXY
97812,GALAXY
75979,GALAXY
60800,GALAXY
48096,GALAXY
1242,GALAXY
15735,GALAXY
10848,GALAXY
64058,GALAXY
96050,GALAXY
51288,GALAXY
64425,QSO
58998,STAR
43253,STAR
55932,GALAXY
30068,QSO
41181,GALAXY
10603,GALAXY
36733,GALAXY
62107,GALAXY
18618,QSO
22837,QSO
10783,GALAXY
32713,GALAXY
40515,GALAXY
671,GALAXY
59153,GALAXY
11553,GALAXY
92435,GALAXY
91965,GALAXY
2216,QSO
5541,QSO
87322,STAR
80796,GALAXY
51862,GALAXY
91779,STAR
59529,GALAXY
85322,QSO
94337,GALAXY
82477,QSO
57949,QSO
88101,STAR
65850,QSO
74024,GALAXY
35734,GALAXY
29199,GALAXY
45794,STAR
1108,GALAXY
54925,GALAXY
44304,GALAXY
13958,GALAXY
65780,GALAXY
16081,QSO
34003,GALAXY
58858,GALAXY
66136,GALAXY
21621,STAR
59164,QSO
74719,QSO
45740,GALAXY
79610,STAR
84974,QSO
32077,STAR
83836,GALAXY
41085,STAR
37593,QSO
23560,STAR
10871,QSO
46464,GALAXY
43851,STAR
70417,STAR
11634,QSO
24708,QSO
28748,STAR
99529,GALAXY
19110,GALAXY
55188,QSO
13198,STAR
97350,GALAXY
56478,GALAXY
86096,STAR
20168,QSO
5078,GALAXY
58683,GALAXY
66767,GALAXY
6155,GALAXY
68985,GALAXY
81405,QSO
58086,GALAXY
53919,GALAXY
41652,STAR
42488,QSO
66964,GALAXY
29673,QSO
37113,GALAXY
73124,GALAXY
98911,QSO
77829,GALAXY
44866,GALAXY
88881,QSO
56661,QSO
60963,QSO
72040,GALAXY
69872,GALAXY
54226,GALAXY
11742,GALAXY
42976,GALAXY
85067,GALAXY
9198,GALAXY
15729,STAR
59647,GALAXY
34779,STAR
76060,QSO
18518,GALAXY
30942,QSO
70542,GALAXY
46262,GALAXY
53704,GALAXY
79434,QSO
61820,GALAXY
24834,GALAXY
47659,GALAXY
72390,QSO
62280,GALAXY
97803,QSO
82362,STAR
47520,GALAXY
29130,QSO
30093,GALAXY
33130,STAR
79761,QSO
27918,GALAXY
41147,QSO
17118,QSO
67000,GALAXY
5015,STAR
49985,QSO
21581,QSO
39227,GALAXY
35092,GALAXY
25447,QSO
83158,QSO
6107,QSO
6966,GALAXY
11002,GALAXY
95936,QSO
25551,STAR
84331,GALAXY
80037,GALAXY
83147,STAR
2552,GALAXY
5754,GALAXY
11189,GALAXY
50184,GALAXY
621,GALAXY
75432,STAR
17956,GALAXY
33976,QSO
52799,STAR
77930,GALAXY
85714,GALAXY
56565,GALAXY
89819,STAR
38321,GALAXY
69677,GALAXY
39582,STAR
89452,STAR
19406,GALAXY
14883,STAR
58563,GALAXY
93229,STAR
82955,GALAXY
20602,GALAXY
61926,GALAXY
93577,QSO
99433,QSO
92419,QSO
1387,GALAXY
34279,STAR
990,GALAXY
71041,GALAXY
52637,GALAXY
7385,GALAXY
86736,STAR
97856,GALAXY
96723,GALAXY
41428,STAR
77857,GALAXY
65673,GALAXY
74947,QSO
79269,STAR
29521,GALAXY
64632,GALAXY
88438,STAR
13359,STAR
20459,GALAXY
69351,STAR
25065,GALAXY
53344,GALAXY
92906,GALAXY
95247,GALAXY
54001,GALAXY
12073,STAR
61920,GALAXY
9162,GALAXY
82615,QSO
22981,GALAXY
69406,STAR
77892,STAR
25030,GALAXY
69181,GALAXY
32619,GALAXY
42241,GALAXY
25350,STAR
63448,GALAXY
75531,GALAXY
38138,GALAXY
83981,QSO
10029,STAR
29377,GALAXY
17680,GALAXY
95240,GALAXY
71535,STAR
13825,QSO
39180,GALAXY
94395,QSO
75685,GALAXY
98955,GALAXY
67829,GALAXY
47856,GALAXY
36943,GALAXY
70170,QSO
45149,STAR
73211,GALAXY
40160,STAR
51419,STAR
32480,GALAXY
72897,GALAXY
94680,STAR
49113,GALAXY
7973,STAR
79703,QSO
74047,GALAXY
80055,GALAXY
29617,GALAXY
10447,QSO
20830,GALAXY
3431,STAR
59441,GALAXY
11207,QSO
49819,GALAXY
60574,STAR
5478,GALAXY
33921,GALAXY
98755,GALAXY
95494,STAR
49314,QSO
14069,QSO
35572,STAR
67493,QSO
69860,GALAXY
59585,STAR
29938,STAR
4075,GALAXY
41291,GALAXY
48910,GALAXY
38056,GALAXY
47436,STAR
77643,STAR
18173,GALAXY
80315,QSO
95963,GALAXY
4365,GALAXY
88899,GALAXY
67741,GALAXY
73348,GALAXY
7762,GALAXY
35237,GALAXY
59506,GALAXY
4536,GALAXY
99216,STAR
99723,GALAXY
6508,QSO
78985,QSO
63632,QSO
92988,STAR
39176,STAR
76873,GALAXY
55337,STAR
4550,GALAXY
96136,GALAXY
59147,GALAXY
33079,GALAXY
35207,STAR
539,GALAXY
69058,GALAXY
41972,STAR
89844,GALAXY
77859,GALAXY
44013,GALAXY
75216,STAR
95518,GALAXY
59937,GALAXY
5944,GALAXY
63953,GALAXY
42672,GALAXY
66121,STAR
65225,GALAXY
49415,GALAXY
10405,GALAXY
46903,GALAXY
67789,GALAXY
44110,GALAXY
75842,GALAXY
56428,STAR
78349,QSO
47285,QSO
65337,STAR
13690,GALAXY
71124,QSO
54008,QSO
23287,STAR
17494,GALAXY
44383,STAR
36731,GALAXY
69308,QSO
3708,GALAXY
88087,GALAXY
67706,STAR
77557,QSO
90161,GALAXY
44532,GALAXY
76911,QSO
76947,GALAXY
3051,GALAXY
50000,GALAXY
14677,QSO
90987,GALAXY
98193,STAR
68000,QSO
55951,QSO
86971,STAR
71263,GALAXY
55780,STAR
19672,QSO
39681,QSO
54493,GALAXY
81558,GALAXY
48037,GALAXY
63355,GALAXY
37505,QSO
3245,QSO
13461,QSO
41494,GALAXY
64170,GALAXY
4019,STAR
68764,STAR
57442,STAR
57847,STAR
95845,GALAXY
85350,STAR
66871,STAR
20243,QSO
90524,GALAXY
48603,QSO
29105,GALAXY
24825,STAR
20062,QSO
67378,GALAXY
57378,GALAXY
16369,GALAXY
44963,GALAXY
64575,QSO
72899,GALAXY
47139,STAR
49589,GALAXY
42526,GALAXY
92940,GALAXY
60930,STAR
20259,GALAXY
38809,GALAXY
99229,GALAXY
35105,STAR
58437,QSO
7017,QSO
35782,GALAXY
32886,GALAXY
91525,GALAXY
68264,QSO
69291,QSO
91080,QSO
70878,QSO
19464,QSO
74366,QSO
78503,QSO
26054,GALAXY
45535,QSO
49354,QSO
51979,QSO
98865,GALAXY
42719,GALAXY
70032,GALAXY
8056,STAR
31800,GALAXY
33699,STAR
2718,GALAXY
40124,GALAXY
89094,GALAXY
89840,GALAXY
74253,GALAXY
71062,GALAXY
33256,QSO
98601,GALAXY
99105,GALAXY
18847,GALAXY
37864,GALAXY
57077,GALAXY
41191,GALAXY
5085,QSO
95098,GALAXY
16402,GALAXY
54700,QSO
54108,GALAXY
65252,GALAXY
92303,GALAXY
2362,STAR
23702,GALAXY
68459,GALAXY
3986,GALAXY
33113,GALAXY
20900,GALAXY
63584,GALAXY
50419,GALAXY
13706,QSO
76322,GALAXY
85493,GALAXY
77481,STAR
33834,GALAXY
94978,QSO
87824,GALAXY
59396,GALAXY
69500,QSO
60768,GALAXY
76151,STAR
45560,GALAXY
54876,STAR
76853,GALAXY
22898,GALAXY
62800,GALAXY
79566,STAR
70243,GALAXY
72395,GALAXY
95950,GALAXY
61559,GALAXY
60925,STAR
86441,GALAXY
42015,STAR
16410,STAR
50662,GALAXY
45444,STAR
62207,GALAXY
44019,GALAXY
18708,STAR
57553,GALAXY
88608,QSO
83465,GALAXY
77222,STAR
90576,QSO
74900,GALAXY
89393,GALAXY
39752,GALAXY
20111,GALAXY
32764,STAR
9655,GALAXY
84951,STAR
45504,STAR
9767,GALAXY
19118,GALAXY
53772,STAR
80690,QSO
96529,GALAXY
79390,GALAXY
4968,GALAXY
9813,STAR
7002,QSO
44239,QSO
70628,GALAXY
22275,GALAXY
99632,GALAXY
89747,GALAXY
6511,GALAXY
90973,GALAXY
11942,GALAXY
81085,GALAXY
32780,GALAXY
66895,QSO
94778,GALAXY
24408,GALAXY
28756,QSO
94286,GALAXY
21371,QSO
36884,GALAXY
6770,QSO
16789,STAR
43066,QSO
11543,GALAXY
22357,GALAXY
81432,STAR
7044,QSO
3147,GALAXY
82383,GALAXY
65161,GALAXY
85855,GALAXY
84619,GALAXY
68472,STAR
62119,STAR
64139,GALAXY
32104,STAR
57274,GALAXY
76175,STAR
80708,QSO
30442,GALAXY
74325,GALAXY
24029,GALAXY
12871,GALAXY
93579,QSO
86084,STAR
87391,QSO
6195,GALAXY
79229,STAR
44746,QSO
5673,STAR
15258,GALAXY
29882,STAR
73905,GALAXY
69466,QSO
71006,GALAXY
35176,STAR
77842,GALAXY
27902,GALAXY
23280,GALAXY
24115,STAR
48653,GALAXY
61194,GALAXY
41441,GALAXY
43495,STAR
45447,GALAXY
53447,GALAXY
52773,QSO
2333,GALAXY
60457,GALAXY
65684,GALAXY
77723,GALAXY
5049,GALAXY
68464,QSO
32263,STAR
9221,STAR
46085,STAR
7242,GALAXY
1906,GALAXY
70820,GALAXY
9063,GALAXY
13379,STAR
26863,GALAXY
80285,QSO
33482,GALAXY
42547,GALAXY
12771,STAR
52852,GALAXY
9879,GALAXY
50111,GALAXY
27436,GALAXY
75655,GALAXY
45817,STAR
71114,QSO
38079,GALAXY
82774,STAR
62284,GALAXY
89143,GALAXY
77261,STAR
80969,GALAXY
52586,GALAXY
61226,GALAXY
46986,GALAXY
3121,GALAXY
60259,GALAXY
25659,GALAXY
37226,GALAXY
29742,GALAXY
49326,GALAXY
36344,QSO
37314,GALAXY
93232,QSO
26186,GALAXY
34802,STAR
69843,STAR
62686,GALAXY
93979,GALAXY
1219,STAR
57223,GALAXY
49443,STAR
19791,STAR
14132,STAR
87028,GALAXY
17978,GALAXY
78705,GALAXY
83749,QSO
17797,QSO
25222,GALAXY
24077,GALAXY
76516,QSO
14002,GALAXY
26067,GALAXY
63193,QSO
56160,STAR
63250,GALAXY
2761,QSO
89820,QSO
28039,STAR
61369,GALAXY
14179,GALAXY
35371,GALAXY
22117,QSO
5747,STAR
24374,GALAXY
96545,GALAXY
5860,STAR
15065,GALAXY
71298,STAR
96895,GALAXY
35533,STAR
55674,STAR
91484,GALAXY
34382,GALAXY
52891,GALAXY
71266,GALAXY
60948,STAR
81477,QSO
93612,GALAXY
95324,GALAXY
44968,STAR
89616,GALAXY
63493,GALAXY
33636,STAR
39555,GALAXY
57344,GALAXY
42445,STAR
98780,STAR
40200,GALAXY
47232,GALAXY
24521,GALAXY
25332,STAR
44279,GALAXY
3514,STAR
61459,GALAXY
53528,GALAXY
74251,QSO
50277,STAR
76441,GALAXY
99784,GALAXY
50514,GALAXY
28708,STAR
90390,GALAXY
23933,STAR
35746,STAR
52583,QSO
2878,GALAXY
13775,GALAXY
75334,GALAXY
81590,QSO
79144,GALAXY
13577,STAR
3152,STAR
11901,GALAXY
94683,STAR
84743,GALAXY
32657,QSO
89104,STAR
43397,STAR
75763,GALAXY
29629,GALAXY
1209,GALAXY
52496,GALAXY
91892,GALAXY
74625,STAR
91509,QSO
55662,STAR
59241,QSO
609,STAR
80776,STAR
23773,QSO
84058,STAR
65515,GALAXY
88886,GALAXY
93993,STAR
34803,QSO
65787,STAR
50050,GALAXY
28411,GALAXY
38262,STAR
78378,GALAXY
34482,GALAXY
73636,GALAXY
10096,GALAXY
74203,QSO
28777,GALAXY
18840,GALAXY
69615,GALAXY
25590,GALAXY
39526,GALAXY
16456,QSO
91291,STAR
25360,GALAXY
95812,QSO
39954,STAR
35216,GALAXY
47113,STAR
8468,STAR
54034,GALAXY
93692,GALAXY
68849,GALAXY
39746,QSO
86851,STAR
2859,GALAXY
17714,GALAXY
2114,GALAXY
20933,GALAXY
37865,GALAXY
39847,GALAXY
65037,STAR
16796,QSO
40567,STAR
64068,QSO
34807,GALAXY
60455,GALAXY
95677,STAR
35177,GALAXY
95848,GALAXY
49571,GALAXY
91329,GALAXY
49107,GALAXY
14868,GALAXY
79998,GALAXY
78253,STAR
4576,GALAXY
79037,GALAXY
47239,STAR
22513,GALAXY
33135,STAR
47944,GALAXY
25836,GALAXY
13315,GALAXY
63685,GALAXY
71190,GALAXY
44423,STAR
95858,GALAXY
81300,GALAXY
75953,GALAXY
17245,QSO
79156,GALAXY
48772,GALAXY
91105,QSO
71848,QSO
14568,QSO
55507,GALAXY
66686,QSO
62524,GALAXY
9788,GALAXY
95678,GALAXY
2524,GALAXY
13534,GALAXY
73240,GALAXY
71547,GALAXY
84641,GALAXY
47058,STAR
42267,QSO
3288,QSO
73323,STAR
95429,GALAXY
64013,STAR
62144,GALAXY
73263,GALAXY
36288,GALAXY
71776,GALAXY
54939,GALAXY
69457,QSO
26148,STAR
98051,STAR
65251,GALAXY
84260,GALAXY
3488,GALAXY
50472,GALAXY
39662,GALAXY
12204,STAR
76813,QSO
48165,GALAXY
75215,QSO
14403,GALAXY
16046,GALAXY
30401,STAR
73998,GALAXY
86748,STAR
16377,GALAXY
51513,GALAXY
56985,STAR
58734,GALAXY
41026,STAR
18834,STAR
71126,GALAXY
99926,QSO
76814,GALAXY
18276,GALAXY
80559,QSO
88001,QSO
49494,STAR
19807,STAR
60008,GALAXY
57936,GALAXY
49961,GALAXY
74958,GALAXY
69359,STAR
52997,STAR
74653,QSO
65191,GALAXY
54622,QSO
55984,GALAXY
2352,GALAXY
60609,QSO
93279,GALAXY
46589,GALAXY
12678,GALAXY
3309,STAR
53334,QSO
45509,GALAXY
11949,GALAXY
15819,GALAXY
77850,GALAXY
35869,QSO
12961,GALAXY
7043,GALAXY
48768,GALAXY
78672,GALAXY
69378,GALAXY
83251,QSO
78330,GALAXY
36279,GALAXY
75460,GALAXY
64880,GALAXY
41157,GALAXY
36949,QSO
86250,QSO
41301,STAR
56195,GALAXY
39251,GALAXY
21348,GALAXY
89060,GALAXY
53844,GALAXY
48406,GALAXY
6063,STAR
10154,STAR
27740,GALAXY
18519,GALAXY
17002,GALAXY
12149,QSO
58255,GALAXY
40193,GALAXY
71093,GALAXY
63752,GALAXY
16559,GALAXY
26738,STAR
82871,GALAXY
22152,GALAXY
73071,GALAXY
27874,QSO
22396,GALAXY
87574,GALAXY
9567,QSO
10629,QSO
12929,STAR
35051,GALAXY
76054,GALAXY
99107,GALAXY
89763,QSO
77771,GALAXY
60018,GALAXY
61668,GALAXY
42287,GALAXY
26501,STAR
62854,GALAXY
15524,GALAXY
89489,STAR
89960,STAR
36679,QSO
49313,GALAXY
28155,GALAXY
32872,GALAXY
10413,GALAXY
60915,STAR
77749,GALAXY
42050,STAR
20410,GALAXY
84795,GALAXY
20511,GALAXY
24192,STAR
85653,GALAXY
255,GALAXY
7511,GALAXY
80228,STAR
99423,GALAXY
80749,QSO
57215,GALAXY
53957,GALAXY
70331,GALAXY
3564,GALAXY
94873,GALAXY
12210,GALAXY
81711,GALAXY
93092,STAR
34216,GALAXY
20027,STAR
53271,GALAXY
92979,GALAXY
44497,GALAXY
17399,QSO
40982,STAR
45650,GALAXY
95371,GALAXY
98279,STAR
66728,STAR
92633,STAR
534,GALAXY
37431,GALAXY
32240,GALAXY
90979,STAR
88110,GALAXY
43886,GALAXY
63962,GALAXY
59805,GALAXY
81419,GALAXY
35890,STAR
96499,STAR
80696,STAR
34113,QSO
34126,GALAXY
83718,STAR
48140,GALAXY
11801,QSO
2060,STAR
85158,STAR
28256,QSO
69665,GALAXY
33406,QSO
47951,GALAXY
99783,GALAXY
91426,QSO
2517,STAR
14802,STAR
62744,GALAXY
93128,QSO
92179,STAR
92407,QSO
65913,GALAXY
69521,STAR
82479,STAR
71116,STAR
71275,STAR
92852,QSO
99864,QSO
10925,GALAXY
3385,QSO
70964,GALAXY
7640,GALAXY
88219,QSO
45167,STAR
39393,GALAXY
54467,GALAXY
43850,QSO
68328,GALAXY
72364,GALAXY
78221,STAR
74025,GALAXY
19157,QSO
86451,GALAXY
76028,QSO
50073,QSO
79437,GALAXY
46900,STAR
67436,STAR
51155,GALAXY
5520,STAR
68223,STAR
62201,STAR
36937,STAR
52514,QSO
63601,GALAXY
45886,GALAXY
26713,GALAXY
55985,GALAXY
19170,GALAXY
21275,GALAXY
55218,STAR
96636,GALAXY
31727,STAR
81007,GALAXY
26321,STAR
42815,GALAXY
98761,STAR
60534,GALAXY
85634,GALAXY
17904,QSO
46340,GALAXY
64979,STAR
34285,GALAXY
29693,GALAXY
46691,GALAXY
35078,GALAXY
40521,STAR
30115,GALAXY
5657,QSO
38274,GALAXY
73300,QSO
93215,GALAXY
91083,STAR
51361,GALAXY
5771,GALAXY
18527,GALAXY
90983,GALAXY
15222,GALAXY
16040,GALAXY
56511,QSO
29739,STAR
19798,GALAXY
86634,STAR
45241,STAR
80768,GALAXY
39130,GALAXY
75359,STAR
75489,GALAXY
61103,GALAXY
15294,QSO
60548,STAR
10865,STAR
31134,GALAXY
92034,GALAXY
38577,QSO
48115,GALAXY
18128,QSO
55931,GALAXY
88921,STAR
25126,GALAXY
59846,GALAXY
45497,QSO
4587,GALAXY
90191,GALAXY
22102,QSO
43050,STAR
76838,GALAXY
11077,GALAXY
43414,STAR
37110,GALAXY
91417,GALAXY
23408,GALAXY
98515,GALAXY
41543,GALAXY
43011,GALAXY
26318,QSO
3082,GALAXY
22978,STAR
97640,GALAXY
28308,GALAXY
41324,QSO
69177,GALAXY
75252,STAR
46665,GALAXY
49147,GALAXY
24632,STAR
55216,GALAXY
82922,STAR
69571,GALAXY
24195,GALAXY
17608,GALAXY
63995,GALAXY
8011,GALAXY
92769,GALAXY
11097,GALAXY
57586,GALAXY
75305,STAR
80423,GALAXY
52247,GALAXY
70685,GALAXY
30791,STAR
74092,GALAXY
28712,GALAXY
90773,STAR
96223,GALAXY
24209,STAR
55895,STAR
4694,GALAXY
88695,GALAXY
62864,GALAXY
6719,GALAXY
68734,STAR
95743,QSO
10442,QSO
71831,STAR
7833,STAR
89344,QSO
48426,GALAXY
54579,STAR
4900,STAR
62647,STAR
9349,GALAXY
19939,GALAXY
20429,GALAXY
99590,STAR
3925,GALAXY
91464,GALAXY
94229,GALAXY
98600,GALAXY
83403,STAR
81253,QSO
28173,QSO
6426,GALAXY
21480,GALAXY
40251,GALAXY
29468,GALAXY
58012,GALAXY
70579,GALAXY
91051,STAR
81655,GALAXY
50308,GALAXY
38922,GALAXY
72105,GALAXY
20334,GALAXY
70521,QSO
54043,QSO
77601,GALAXY
65746,GALAXY
43897,STAR
79034,STAR
62420,GALAXY
82342,QSO
79307,GALAXY
28787,GALAXY
29247,GALAXY
7920,GALAXY
20257,GALAXY
15152,STAR
52714,QSO
79174,QSO
31243,GALAXY
57272,GALAXY
87063,GALAXY
45803,GALAXY
75892,GALAXY
88944,GALAXY
31151,QSO
54213,GALAXY
85529,QSO
95816,QSO
78654,GALAXY
6800,STAR
16120,GALAXY
82737,GALAXY
32320,STAR
48641,GALAXY
77317,QSO
19268,GALAXY
72933,GALAXY
40105,GALAXY
41234,GALAXY
80417,QSO
10957,GALAXY
2279,STAR
54386,QSO
83093,GALAXY
87152,STAR
96858,GALAXY
22708,GALAXY
58947,STAR
64353,GALAXY
12902,GALAXY
67593,STAR
33602,GALAXY
77013,STAR
96553,QSO
65910,STAR
8689,STAR
41599,GALAXY
57079,STAR
52870,STAR
91359,GALAXY
12844,GALAXY
10652,QSO
42688,GALAXY
82014,GALAXY
2185,QSO
75654,QSO
89156,GALAXY
45349,GALAXY
98832,QSO
16509,GALAXY
19941,GALAXY
66736,GALAXY
77719,GALAXY
67722,GALAXY
56595,STAR
12330,QSO
81979,GALAXY
72275,STAR
39206,GALAXY
44305,STAR
64252,STAR
26638,STAR
85000,GALAXY
77075,GALAXY
85260,GALAXY
35215,GALAXY
62470,GALAXY
35727,STAR
96205,GALAXY
66222,GALAXY
25621,GALAXY
19381,GALAXY
84886,GALAXY
15676,QSO
99278,GALAXY
13741,GALAXY
9521,GALAXY
33207,STAR
93429,QSO
76887,GALAXY
35575,STAR
85537,GALAXY
6089,QSO
5780,GALAXY
34065,GALAXY
20604,GALAXY
62366,QSO
69798,GALAXY
29593,GALAXY
77864,QSO
61808,GALAXY
51645,GALAXY
72438,GALAXY
95604,GALAXY
51622,GALAXY
71461,GALAXY
39567,STAR
84272,GALAXY
86408,GALAXY
81977,STAR
22399,GALAXY
86082,QSO
31464,GALAXY
68563,GALAXY
26587,QSO
91730,GALAXY
1296,GALAXY
72108,GALAXY
61615,GALAXY
10472,GALAXY
86649,QSO
25462,GALAXY
57662,GALAXY
35735,GALAXY
359,GALAXY
25778,GALAXY
88450,GALAXY
23875,GALAXY
34596,QSO
92791,GALAXY
18772,QSO
2306,GALAXY
39421,GALAXY
8516,GALAXY
32413,QSO
39594,GALAXY
98518,STAR
25679,GALAXY
31100,QSO
99895,GALAXY
15990,GALAXY
10658,GALAXY
8321,GALAXY
46287,GALAXY
49919,GALAXY
14388,GALAXY
30649,GALAXY
35928,STAR
16426,QSO
66262,QSO
79382,STAR
84735,GALAXY
89050,QSO
55475,STAR
77274,GALAXY
59201,GALAXY
15328,QSO
47021,GALAXY
34653,GALAXY
88783,GALAXY
66280,QSO
77787,GALAXY
54760,STAR
64793,GALAXY
37462,GALAXY
54976,GALAXY
30195,STAR
21713,GALAXY
38009,GALAXY
22205,GALAXY
55788,GALAXY
40299,STAR
34943,STAR
24466,GALAXY
81018,QSO
25453,STAR
84823,GALAXY
19267,QSO
40503,GALAXY
8081,GALAXY
51078,GALAXY
38913,GALAXY
63765,GALAXY
31313,QSO
78139,STAR
45958,GALAXY
61176,STAR
75753,GALAXY
59301,STAR
76156,GALAXY
16244,GALAXY
60653,GALAXY
25091,GALAXY
65401,GALAXY
93650,GALAXY
80785,GALAXY
99336,GALAXY
97852,GALAXY
69815,QSO
96869,GALAXY
13314,STAR
76517,STAR
37854,GALAXY
27300,STAR
29257,STAR
42083,QSO
84961,QSO
3445,STAR
60254,GALAXY
46157,QSO
41688,GALAXY
23829,GALAXY
54992,QSO
23616,GALAXY
97361,GALAXY
69261,STAR
90627,GALAXY
81131,STAR
53081,GALAXY
1278,GALAXY
58770,GALAXY
80714,GALAXY
92790,GALAXY
65686,STAR
98607,GALAXY
48976,GALAXY
4003,GALAXY
86570,GALAXY
21447,STAR
78539,GALAXY
34659,GALAXY
57155,GALAXY
64408,GALAXY
49752,QSO
32323,GALAXY
61182,GALAXY
56152,STAR
80352,GALAXY
38837,STAR
8911,QSO
62403,GALAXY
99683,GALAXY
50823,QSO
24849,QSO
23806,GALAXY
73581,GALAXY
67070,GALAXY
93781,QSO
16408,QSO
43434,GALAXY
67826,GALAXY
58290,GALAXY
92824,STAR
97867,GALAXY
97216,QSO
87705,QSO
90797,GALAXY
17436,GALAXY
57672,GALAXY
46744,STAR
52087,GALAXY
98739,QSO
42747,QSO
60330,STAR
96787,GALAXY
51875,GALAXY
4129,GALAXY
99565,STAR
64433,QSO
31252,STAR
33222,STAR
75364,GALAXY
49077,STAR
37077,GALAXY
34009,GALAXY
65397,GALAXY
98727,STAR
27430,QSO
63560,STAR
7571,GALAXY
69641,GALAXY
46687,GALAXY
33066,GALAXY
56198,GALAXY
32200,STAR
85180,GALAXY
75836,GALAXY
14533,QSO
50680,QSO
44003,STAR
64496,GALAXY
69871,GALAXY
71276,GALAXY
62172,GALAXY
81297,STAR
85508,GALAXY
30158,STAR
60623,GALAXY
39365,GALAXY
34032,STAR
49349,GALAXY
48153,QSO
99138,GALAXY
929,GALAXY
53659,STAR
94764,GALAXY
43248,GALAXY
12121,GALAXY
74526,STAR
98156,GALAXY
42435,GALAXY
58929,STAR
8624,GALAXY
75382,QSO
14530,GALAXY
47937,GALAXY
27791,QSO
93389,GALAXY
48803,GALAXY
73958,QSO
99814,GALAXY
71292,GALAXY
93035,GALAXY
18743,GALAXY
61232,GALAXY
14544,GALAXY
22312,GALAXY
13176,GALAXY
99866,GALAXY
91075,STAR
78874,GALAXY
47229,GALAXY
18127,STAR
25334,STAR
90906,GALAXY
88241,GALAXY
12868,QSO
38270,QSO
55033,GALAXY
86223,GALAXY
8439,GALAXY
49629,QSO
54304,GALAXY
24743,STAR
10351,GALAXY
42728,GALAXY
85240,STAR
62633,GALAXY
53404,GALAXY
9134,STAR
20896,QSO
95322,GALAXY
47385,GALAXY
64894,QSO
38885,STAR
52102,GALAXY
77772,GALAXY
26554,QSO
66942,STAR
17232,GALAXY
43563,GALAXY
50707,GALAXY
498,GALAXY
70034,GALAXY
32782,STAR
46952,GALAXY
53310,STAR
4978,QSO
20409,QSO
57902,GALAXY
88462,STAR
34267,GALAXY
62675,GALAXY
67669,GALAXY
80163,GALAXY
50271,GALAXY
47955,GALAXY
5845,GALAXY
16902,QSO
56947,GALAXY
54349,QSO
7094,GALAXY
54851,GALAXY
39894,GALAXY
53324,GALAXY
43532,STAR
1765,GALAXY
43251,GALAXY
25924,QSO
74878,GALAXY
96098,GALAXY
41394,QSO
91801,GALAXY
31652,GALAXY
24906,STAR
2470,STAR
69025,QSO
7504,STAR
72169,GALAXY
23927,GALAXY
37964,GALAXY
19822,GALAXY
29169,GALAXY
6103,GALAXY
20825,GALAXY
12095,QSO
47990,GALAXY
82162,STAR
28127,GALAXY
35569,GALAXY
47569,GALAXY
29807,GALAXY
63247,QSO
61622,STAR
18810,GALAXY
18155,QSO
94429,GALAXY
28764,GALAXY
70543,QSO
77439,GALAXY
97047,GALAXY
5623,GALAXY
79214,GALAXY
96968,GALAXY
88416,QSO
14833,GALAXY
37185,GALAXY
65140,GALAXY
58411,GALAXY
26036,STAR
59675,QSO
5235,GALAXY
41601,GALAXY
19306,GALAXY
94127,GALAXY
93328,GALAXY
47779,QSO
45785,GALAXY
24633,GALAXY
89291,QSO
67973,GALAXY
94660,QSO
59151,GALAXY
24645,QSO
10241,STAR
49469,STAR
19814,STAR
34356,STAR
76239,QSO
69339,QSO
56006,QSO
63087,STAR
5047,QSO
15322,GALAXY
4709,STAR
45115,GALAXY
98055,GALAXY
14103,GALAXY
96670,STAR
62983,GALAXY
64499,GALAXY
9689,GALAXY
97145,GALAXY
38727,GALAXY
1470,QSO
65334,GALAXY
48070,GALAXY
75673,STAR
82395,STAR
56805,STAR
36299,STAR
50215,GALAXY
23256,GALAXY
81320,STAR
1955,STAR
8917,GALAXY
33300,GALAXY
64679,GALAXY
91062,GALAXY
3340,QSO
76511,QSO
7398,GALAXY
4251,GALAXY
42198,STAR
81621,QSO
80145,GALAXY
13142,GALAXY
57674,QSO
93471,QSO
46807,GALAXY
95088,QSO
59699,GALAXY
27605,STAR
88826,STAR
49618,QSO
81195,GALAXY
17458,QSO
18376,QSO
26347,STAR
78255,GALAXY
63329,GALAXY
86270,STAR
98420,GALAXY
60179,GALAXY
3131,STAR
37327,GALAXY
43716,GALAXY
41876,GALAXY
82255,GALAXY
84566,GALAXY
91425,QSO
37499,GALAXY
96809,QSO
90928,GALAXY
39491,STAR
13252,GALAXY
7191,GALAXY
50563,QSO
78161,GALAXY
35484,QSO
26584,STAR
