,class
1837,GALAXY
1838,QSO
1839,GALAXY
1840,STAR
1841,STAR
1842,GALAXY
1843,GALAXY
1844,STAR
1845,GALAXY
1846,GALAXY
1847,GALAXY
1848,GALAXY
1849,STAR
1850,GALAXY
1851,GALAXY
1852,GALAXY
1853,GALAXY
1854,QSO
1855,QSO
1856,STAR
1857,GALAXY
1858,GALAXY
1859,GALAXY
1860,STAR
1861,GALAXY
1862,QSO
1863,QSO
1864,QSO
1865,GALAXY
1866,GALAXY
1867,GALAXY
1868,STAR
1869,GALAXY
1870,STAR
1871,GALAXY
1872,GALAXY
1873,GALAXY
1874,GALAXY
1875,GALAXY
1876,GALAXY
1877,GALAXY
1878,GALAXY
1879,GALAXY
1880,GALAXY
1881,GALAXY
1882,GALAXY
1883,STAR
1884,GALAXY
1885,GALAXY
1886,STAR
1887,GALAXY
1888,QSO
1889,STAR
1890,QSO
1891,GALAXY
1892,STAR
1893,GALAXY
1894,STAR
1895,GALAXY
1896,STAR
1897,QSO
1898,QSO
1899,GALAXY
1900,STAR
1901,GALAXY
1902,QSO
1903,STAR
1904,STAR
1905,GALAXY
1906,GALAXY
1907,GALAXY
1908,GALAXY
1909,GALAXY
1910,STAR
1911,GALAXY
1912,GALAXY
1913,GALAXY
1914,STAR
1915,QSO
1916,GALAXY
1917,STAR
1918,GALAXY
1919,GALAXY
1920,STAR
1921,GALAXY
1922,STAR
1923,STAR
1924,GALAXY
1925,GALAXY
1926,GALAXY
1927,GALAXY
1928,QSO
1929,QSO
1930,GALAXY
1931,GALAXY
1932,GALAXY
1933,QSO
1934,GALAXY
1935,QSO
1936,GALAXY
1937,GALAXY
1938,GALAXY
1939,GALAXY
1940,STAR
1941,GALAXY
1942,GALAXY
1943,GALAXY
1944,GALAXY
1945,STAR
1946,GALAXY
1947,GALAXY
1948,STAR
1949,QSO
1950,GALAXY
1951,GALAXY
1952,QSO
1953,STAR
1954,GALAXY
1955,GALAXY
1956,STAR
1957,STAR
1958,STAR
1959,GALAXY
1960,GALAXY
1961,GALAXY
1962,STAR
1963,GALAXY
1964,GALAXY
1965,GALAXY
1966,GALAXY
1967,GALAXY
1968,QSO
1969,STAR
1970,GALAXY
1971,GALAXY
1972,STAR
1973,GALAXY
1974,QSO
1975,GALAXY
1976,GALAXY
1977,GALAXY
1978,GALAXY
1979,GALAXY
1980,STAR
1981,GALAXY
1982,GALAXY
1983,GALAXY
1984,STAR
1985,GALAXY
1986,GALAXY
1987,STAR
1988,STAR
1989,GALAXY
1990,GALAXY
1991,STAR
1992,GALAXY
1993,QSO
1994,GALAXY
1995,GALAXY
1996,STAR
1997,STAR
1998,GALAXY
1999,GALAXY
2000,STAR
2001,GALAXY
2002,GALAXY
2003,GALAXY
2004,QSO
2005,QSO
2006,STAR
2007,STAR
2008,QSO
2009,GALAXY
2010,QSO
2011,GALAXY
2012,GALAXY
2013,GALAXY
2014,GALAXY
2015,QSO
2016,GALAXY
2017,QSO
2018,GALAXY
2019,GALAXY
2020,GALAXY
2021,GALAXY
2022,STAR
2023,GALAXY
2024,GALAXY
2025,STAR
2026,GALAXY
2027,GALAXY
2028,GALAXY
2029,GALAXY
2030,GALAXY
2031,GALAXY
2032,QSO
2033,GALAXY
2034,GALAXY
2035,QSO
2036,GALAXY
2037,GALAXY
2038,GALAXY
2039,STAR
2040,STAR
2041,GALAXY
2042,GALAXY
2043,GALAXY
2044,QSO
2045,GALAXY
2046,GALAXY
2047,GALAXY
2048,STAR
2049,GALAXY
2050,QSO
2051,STAR
2052,GALAXY
2053,QSO
2054,GALAXY
2055,STAR
2056,STAR
2057,QSO
2058,GALAXY
2059,QSO
2060,QSO
2061,QSO
2062,GALAXY
2063,STAR
2064,GALAXY
2065,GALAXY
2066,STAR
2067,QSO
2068,STAR
2069,GALAXY
2070,QSO
2071,STAR
2072,GALAXY
2073,GALAXY
2074,GALAXY
2075,GALAXY
2076,STAR
2077,GALAXY
2078,QSO
2079,STAR
2080,GALAXY
2081,QSO
2082,GALAXY
2083,GALAXY
2084,STAR
2085,QSO
2086,STAR
2087,GALAXY
2088,GALAXY
2089,GALAXY
2090,QSO
2091,GALAXY
2092,QSO
2093,QSO
2094,GALAXY
2095,QSO
2096,STAR
2097,QSO
2098,GALAXY
2099,GALAXY
2100,GALAXY
2101,QSO
2102,GALAXY
2103,GALAXY
2104,QSO
2105,GALAXY
2106,GALAXY
2107,STAR
2108,QSO
2109,QSO
2110,STAR
2111,GALAXY
2112,GALAXY
2113,QSO
2114,GALAXY
2115,GALAXY
2116,GALAXY
2117,STAR
2118,GALAXY
2119,QSO
2120,STAR
2121,GALAXY
2122,GALAXY
2123,GALAXY
2124,GALAXY
2125,STAR
2126,GALAXY
2127,STAR
2128,STAR
2129,GALAXY
2130,GALAXY
2131,STAR
2132,QSO
2133,GALAXY
2134,STAR
2135,GALAXY
2136,GALAXY
2137,GALAXY
2138,GALAXY
2139,STAR
2140,GALAXY
2141,GALAXY
2142,QSO
2143,GALAXY
2144,QSO
2145,GALAXY
2146,GALAXY
2147,QSO
2148,GALAXY
2149,GALAXY
2150,QSO
2151,GALAXY
2152,GALAXY
2153,STAR
2154,STAR
2155,GALAXY
2156,QSO
2157,GALAXY
2158,GALAXY
2159,GALAXY
2160,GALAXY
2161,STAR
2162,GALAXY
2163,GALAXY
2164,GALAXY
2165,GALAXY
2166,GALAXY
2167,GALAXY
2168,QSO
2169,GALAXY
2170,GALAXY
2171,GALAXY
2172,QSO
2173,GALAXY
2174,GALAXY
2175,STAR
2176,GALAXY
2177,GALAXY
2178,QSO
2179,GALAXY
2180,STAR
2181,GALAXY
2182,GALAXY
2183,GALAXY
2184,QSO
2185,GALAXY
2186,GALAXY
2187,QSO
2188,GALAXY
2189,GALAXY
2190,GALAXY
2191,GALAXY
2192,GALAXY
2193,GALAXY
2194,GALAXY
2195,GALAXY
2196,STAR
2197,GALAXY
2198,STAR
2199,QSO
2200,GALAXY
2201,GALAXY
2202,GALAXY
2203,GALAXY
2204,STAR
2205,STAR
2206,GALAXY
2207,GALAXY
2208,GALAXY
2209,GALAXY
2210,GALAXY
2211,GALAXY
2212,GALAXY
2213,STAR
2214,GALAXY
2215,STAR
2216,GALAXY
2217,GALAXY
2218,QSO
2219,STAR
2220,STAR
2221,GALAXY
2222,STAR
2223,GALAXY
2224,STAR
2225,GALAXY
2226,STAR
2227,QSO
2228,QSO
2229,QSO
2230,GALAXY
2231,GALAXY
2232,GALAXY
2233,STAR
2234,QSO
2235,GALAXY
2236,GALAXY
2237,QSO
2238,STAR
2239,GALAXY
2240,GALAXY
2241,QSO
2242,GALAXY
2243,GALAXY
2244,STAR
2245,GALAXY
2246,GALAXY
2247,GALAXY
2248,GALAXY
2249,GALAXY
2250,STAR
2251,GALAXY
2252,QSO
2253,GALAXY
2254,GALAXY
2255,GALAXY
2256,GALAXY
2257,GALAXY
2258,GALAXY
2259,QSO
2260,GALAXY
2261,GALAXY
2262,QSO
2263,GALAXY
2264,STAR
2265,GALAXY
2266,GALAXY
2267,GALAXY
2268,GALAXY
2269,QSO
2270,GALAXY
2271,QSO
2272,QSO
2273,GALAXY
2274,GALAXY
2275,GALAXY
2276,GALAXY
2277,GALAXY
2278,GALAXY
2279,GALAXY
2280,STAR
2281,STAR
2282,QSO
2283,GALAXY
2284,GALAXY
2285,STAR
2286,GALAXY
2287,GALAXY
2288,STAR
2289,GALAXY
2290,GALAXY
2291,QSO
2292,GALAXY
2293,STAR
2294,GALAXY
2295,GALAXY
2296,STAR
2297,QSO
2298,QSO
2299,GALAXY
2300,GALAXY
2301,STAR
2302,GALAXY
2303,GALAXY
2304,GALAXY
2305,GALAXY
2306,GALAXY
2307,QSO
2308,QSO
2309,GALAXY
2310,GALAXY
2311,QSO
2312,GALAXY
2313,GALAXY
2314,GALAXY
2315,GALAXY
2316,GALAXY
2317,STAR
2318,GALAXY
2319,GALAXY
2320,GALAXY
2321,STAR
2322,GALAXY
2323,GALAXY
2324,GALAXY
2325,GALAXY
2326,STAR
2327,GALAXY
2328,GALAXY
2329,STAR
2330,GALAXY
2331,QSO
2332,STAR
2333,GALAXY
2334,GALAXY
2335,STAR
2336,GALAXY
2337,GALAXY
2338,STAR
2339,QSO
2340,QSO
2341,QSO
2342,STAR
2343,STAR
2344,GALAXY
2345,GALAXY
2346,GALAXY
2347,GALAXY
2348,GALAXY
2349,GALAXY
2350,QSO
2351,GALAXY
2352,GALAXY
2353,GALAXY
2354,GALAXY
2355,STAR
2356,STAR
2357,GALAXY
2358,GALAXY
2359,GALAXY
2360,GALAXY
2361,QSO
2362,GALAXY
2363,STAR
2364,STAR
2365,GALAXY
2366,GALAXY
2367,GALAXY
2368,STAR
2369,QSO
2370,QSO
2371,STAR
2372,GALAXY
2373,GALAXY
2374,QSO
2375,QSO
2376,GALAXY
2377,GALAXY
2378,GALAXY
2379,STAR
2380,STAR
2381,QSO
2382,QSO
2383,STAR
2384,GALAXY
2385,GALAXY
2386,GALAXY
2387,QSO
2388,GALAXY
2389,STAR
2390,GALAXY
2391,QSO
2392,QSO
2393,QSO
2394,GALAXY
2395,STAR
2396,STAR
2397,STAR
2398,GALAXY
2399,GALAXY
2400,GALAXY
2401,QSO
2402,GALAXY
2403,GALAXY
2404,QSO
2405,STAR
2406,STAR
2407,GALAXY
2408,GALAXY
2409,GALAXY
2410,GALAXY
2411,GALAXY
2412,GALAXY
2413,GALAXY
2414,GALAXY
2415,QSO
2416,QSO
2417,STAR
2418,GALAXY
2419,STAR
2420,GALAXY
2421,GALAXY
2422,GALAXY
2423,GALAXY
2424,GALAXY
2425,GALAXY
2426,QSO
2427,QSO
2428,STAR
2429,GALAXY
2430,QSO
2431,GALAXY
2432,GALAXY
2433,QSO
2434,STAR
2435,GALAXY
2436,STAR
2437,GALAXY
2438,GALAXY
2439,GALAXY
2440,STAR
2441,GALAXY
2442,QSO
2443,GALAXY
2444,GALAXY
2445,GALAXY
2446,QSO
2447,GALAXY
2448,STAR
2449,GALAXY
2450,GALAXY
2451,QSO
2452,GALAXY
2453,QSO
2454,STAR
2455,QSO
2456,GALAXY
2457,STAR
2458,GALAXY
2459,QSO
2460,QSO
2461,QSO
2462,GALAXY
2463,QSO
2464,GALAXY
2465,GALAXY
2466,GALAXY
2467,QSO
2468,STAR
2469,GALAXY
2470,GALAXY
2471,GALAXY
2472,STAR
2473,GALAXY
2474,QSO
2475,QSO
2476,GALAXY
2477,STAR
2478,QSO
2479,GALAXY
2480,STAR
2481,QSO
2482,STAR
2483,GALAXY
2484,QSO
2485,GALAXY
2486,GALAXY
2487,GALAXY
2488,GALAXY
2489,GALAXY
2490,QSO
2491,GALAXY
2492,STAR
2493,GALAXY
2494,STAR
2495,STAR
2496,GALAXY
2497,STAR
2498,STAR
2499,GALAXY
2500,GALAXY
2501,GALAXY
2502,GALAXY
2503,STAR
2504,STAR
2505,STAR
2506,GALAXY
2507,GALAXY
2508,GALAXY
2509,GALAXY
2510,QSO
2511,GALAXY
2512,GALAXY
2513,QSO
2514,GALAXY
2515,QSO
2516,GALAXY
2517,STAR
2518,QSO
2519,QSO
2520,QSO
2521,STAR
2522,GALAXY
2523,STAR
2524,GALAXY
2525,GALAXY
2526,GALAXY
2527,GALAXY
2528,QSO
2529,GALAXY
2530,GALAXY
2531,QSO
2532,GALAXY
2533,QSO
2534,QSO
2535,GALAXY
2536,GALAXY
2537,GALAXY
2538,GALAXY
2539,GALAXY
2540,QSO
2541,GALAXY
2542,GALAXY
2543,GALAXY
2544,GALAXY
2545,GALAXY
2546,GALAXY
2547,STAR
2548,GALAXY
2549,GALAXY
2550,GALAXY
2551,STAR
2552,QSO
2553,GALAXY
2554,STAR
2555,QSO
2556,GALAXY
2557,STAR
2558,GALAXY
2559,QSO
2560,GALAXY
2561,STAR
2562,GALAXY
2563,GALAXY
2564,GALAXY
2565,QSO
2566,GALAXY
2567,GALAXY
2568,GALAXY
2569,GALAXY
2570,GALAXY
2571,GALAXY
2572,STAR
2573,QSO
2574,QSO
2575,GALAXY
2576,GALAXY
2577,STAR
2578,GALAXY
2579,GALAXY
2580,GALAXY
2581,QSO
2582,GALAXY
2583,GALAXY
2584,GALAXY
2585,GALAXY
2586,STAR
2587,GALAXY
2588,QSO
2589,GALAXY
2590,GALAXY
2591,GALAXY
2592,GALAXY
2593,QSO
2594,GALAXY
2595,GALAXY
2596,GALAXY
2597,GALAXY
2598,GALAXY
2599,GALAXY
2600,GALAXY
2601,QSO
2602,STAR
2603,GALAXY
2604,GALAXY
2605,GALAXY
2606,GALAXY
2607,STAR
2608,STAR
2609,GALAXY
2610,GALAXY
2611,GALAXY
2612,GALAXY
2613,STAR
2614,GALAXY
2615,GALAXY
2616,QSO
2617,QSO
2618,GALAXY
2619,GALAXY
2620,GALAXY
2621,GALAXY
2622,QSO
2623,GALAXY
2624,QSO
2625,QSO
2626,GALAXY
2627,GALAXY
2628,GALAXY
2629,QSO
2630,GALAXY
2631,GALAXY
2632,QSO
2633,GALAXY
2634,GALAXY
2635,GALAXY
2636,STAR
2637,QSO
2638,STAR
2639,GALAXY
2640,STAR
2641,STAR
2642,GALAXY
2643,GALAXY
2644,STAR
2645,STAR
2646,STAR
2647,GALAXY
2648,GALAXY
2649,QSO
2650,GALAXY
2651,GALAXY
2652,QSO
2653,GALAXY
2654,GALAXY
2655,QSO
2656,QSO
2657,QSO
2658,GALAXY
2659,GALAXY
2660,GALAXY
2661,GALAXY
2662,GALAXY
2663,GALAXY
2664,GALAXY
2665,GALAXY
2666,GALAXY
2667,GALAXY
2668,QSO
2669,GALAXY
2670,GALAXY
2671,GALAXY
2672,GALAXY
2673,GALAXY
2674,GALAXY
2675,QSO
2676,GALAXY
2677,STAR
2678,GALAXY
2679,GALAXY
2680,GALAXY
2681,GALAXY
2682,STAR
2683,GALAXY
2684,GALAXY
2685,GALAXY
2686,GALAXY
2687,GALAXY
2688,GALAXY
2689,GALAXY
2690,GALAXY
2691,GALAXY
2692,GALAXY
2693,QSO
2694,GALAXY
2695,GALAXY
2696,GALAXY
2697,QSO
2698,STAR
2699,GALAXY
2700,STAR
2701,STAR
2702,QSO
2703,GALAXY
2704,GALAXY
2705,GALAXY
2706,QSO
2707,QSO
2708,GALAXY
2709,GALAXY
2710,STAR
2711,QSO
2712,QSO
2713,STAR
2714,STAR
2715,STAR
2716,GALAXY
2717,STAR
2718,STAR
2719,GALAXY
2720,GALAXY
2721,STAR
2722,GALAXY
2723,GALAXY
2724,GALAXY
2725,GALAXY
2726,GALAXY
2727,STAR
2728,GALAXY
2729,STAR
2730,GALAXY
2731,GALAXY
2732,STAR
2733,GALAXY
2734,QSO
2735,STAR
2736,GALAXY
2737,QSO
2738,GALAXY
2739,QSO
2740,STAR
2741,GALAXY
2742,GALAXY
2743,GALAXY
2744,GALAXY
2745,GALAXY
2746,STAR
2747,STAR
2748,GALAXY
2749,GALAXY
2750,GALAXY
2751,GALAXY
2752,GALAXY
2753,STAR
2754,GALAXY
2755,QSO
2756,GALAXY
2757,GALAXY
2758,GALAXY
2759,GALAXY
2760,GALAXY
2761,GALAXY
2762,GALAXY
2763,GALAXY
2764,GALAXY
2765,GALAXY
2766,QSO
2767,QSO
2768,QSO
2769,STAR
2770,GALAXY
2771,GALAXY
2772,QSO
2773,GALAXY
2774,GALAXY
2775,GALAXY
2776,QSO
2777,STAR
2778,QSO
2779,GALAXY
2780,STAR
2781,GALAXY
2782,QSO
2783,GALAXY
2784,QSO
2785,GALAXY
2786,GALAXY
2787,QSO
2788,GALAXY
2789,QSO
2790,GALAXY
2791,GALAXY
2792,GALAXY
2793,GALAXY
2794,GALAXY
2795,GALAXY
2796,QSO
2797,GALAXY
2798,GALAXY
2799,GALAXY
2800,GALAXY
2801,GALAXY
2802,STAR
2803,STAR
2804,QSO
2805,QSO
2806,GALAXY
2807,QSO
2808,GALAXY
2809,QSO
2810,GALAXY
2811,QSO
2812,GALAXY
2813,GALAXY
2814,GALAXY
2815,GALAXY
2816,GALAXY
2817,GALAXY
2818,STAR
2819,GALAXY
2820,GALAXY
2821,GALAXY
2822,STAR
2823,GALAXY
2824,STAR
2825,GALAXY
2826,STAR
2827,GALAXY
2828,STAR
2829,STAR
2830,GALAXY
2831,STAR
2832,GALAXY
2833,GALAXY
2834,GALAXY
2835,GALAXY
2836,STAR
2837,GALAXY
2838,GALAXY
2839,STAR
2840,QSO
2841,QSO
2842,GALAXY
2843,GALAXY
2844,GALAXY
2845,GALAXY
2846,STAR
2847,GALAXY
2848,GALAXY
2849,GALAXY
2850,QSO
2851,STAR
2852,GALAXY
2853,GALAXY
2854,STAR
2855,QSO
2856,STAR
2857,GALAXY
2858,GALAXY
2859,STAR
2860,GALAXY
2861,GALAXY
2862,GALAXY
2863,GALAXY
2864,GALAXY
2865,STAR
2866,GALAXY
2867,STAR
2868,GALAXY
2869,STAR
2870,GALAXY
2871,QSO
2872,QSO
2873,GALAXY
2874,QSO
2875,STAR
2876,GALAXY
2877,GALAXY
2878,QSO
2879,STAR
2880,STAR
2881,GALAXY
2882,GALAXY
2883,GALAXY
2884,GALAXY
2885,GALAXY
2886,GALAXY
2887,GALAXY
2888,GALAXY
2889,STAR
2890,QSO
2891,GALAXY
2892,STAR
2893,GALAXY
2894,GALAXY
2895,GALAXY
2896,QSO
2897,QSO
2898,GALAXY
2899,STAR
2900,GALAXY
2901,GALAXY
2902,GALAXY
2903,GALAXY
2904,STAR
2905,STAR
2906,STAR
2907,GALAXY
2908,GALAXY
2909,QSO
2910,GALAXY
2911,STAR
2912,GALAXY
2913,QSO
2914,GALAXY
2915,QSO
2916,GALAXY
2917,GALAXY
2918,STAR
2919,QSO
2920,GALAXY
2921,GALAXY
2922,GALAXY
2923,QSO
2924,QSO
2925,QSO
2926,QSO
2927,GALAXY
2928,STAR
2929,GALAXY
2930,QSO
2931,QSO
2932,GALAXY
2933,QSO
2934,GALAXY
2935,GALAXY
2936,STAR
2937,STAR
2938,STAR
2939,STAR
2940,STAR
2941,QSO
2942,GALAXY
2943,GALAXY
2944,STAR
2945,STAR
2946,STAR
2947,STAR
2948,STAR
2949,GALAXY
2950,STAR
2951,STAR
2952,GALAXY
2953,STAR
2954,STAR
2955,GALAXY
2956,STAR
2957,GALAXY
2958,QSO
2959,GALAXY
2960,GALAXY
2961,GALAXY
2962,GALAXY
2963,GALAXY
2964,STAR
2965,GALAXY
2966,GALAXY
2967,STAR
2968,GALAXY
2969,GALAXY
2970,GALAXY
2971,STAR
2972,GALAXY
2973,GALAXY
2974,GALAXY
2975,GALAXY
2976,QSO
2977,STAR
2978,STAR
2979,GALAXY
2980,QSO
2981,GALAXY
2982,QSO
2983,STAR
2984,STAR
2985,QSO
2986,STAR
2987,STAR
2988,GALAXY
2989,QSO
2990,GALAXY
2991,GALAXY
2992,GALAXY
2993,GALAXY
2994,GALAXY
2995,GALAXY
2996,GALAXY
2997,QSO
2998,GALAXY
2999,STAR
3000,GALAXY
3001,GALAXY
3002,STAR
3003,GALAXY
3004,GALAXY
3005,GALAXY
3006,QSO
3007,GALAXY
3008,GALAXY
3009,STAR
3010,QSO
3011,GALAXY
3012,STAR
3013,QSO
3014,GALAXY
3015,GALAXY
3016,GALAXY
3017,STAR
3018,GALAXY
3019,GALAXY
3020,GALAXY
3021,GALAXY
3022,STAR
3023,GALAXY
3024,QSO
3025,GALAXY
3026,GALAXY
3027,GALAXY
3028,GALAXY
3029,GALAXY
3030,GALAXY
3031,GALAXY
3032,STAR
3033,GALAXY
3034,GALAXY
3035,GALAXY
3036,GALAXY
3037,STAR
3038,STAR
3039,GALAXY
3040,GALAXY
3041,GALAXY
3042,GALAXY
3043,GALAXY
3044,QSO
3045,GALAXY
3046,STAR
3047,GALAXY
3048,QSO
3049,GALAXY
3050,STAR
3051,GALAXY
3052,GALAXY
3053,QSO
3054,GALAXY
3055,STAR
3056,GALAXY
3057,GALAXY
3058,QSO
3059,GALAXY
3060,GALAXY
3061,GALAXY
3062,GALAXY
3063,GALAXY
3064,QSO
3065,GALAXY
3066,GALAXY
3067,STAR
3068,GALAXY
3069,GALAXY
3070,STAR
3071,STAR
3072,GALAXY
3073,GALAXY
3074,GALAXY
3075,GALAXY
3076,QSO
3077,GALAXY
3078,GALAXY
3079,STAR
3080,STAR
3081,STAR
3082,GALAXY
3083,QSO
3084,STAR
3085,GALAXY
3086,QSO
3087,GALAXY
3088,GALAXY
3089,STAR
3090,GALAXY
3091,QSO
3092,GALAXY
3093,GALAXY
3094,GALAXY
3095,GALAXY
3096,QSO
3097,STAR
3098,QSO
3099,STAR
3100,GALAXY
3101,GALAXY
3102,GALAXY
3103,GALAXY
3104,QSO
3105,GALAXY
3106,GALAXY
3107,STAR
3108,QSO
3109,QSO
3110,STAR
3111,STAR
3112,QSO
3113,QSO
3114,STAR
3115,GALAXY
3116,GALAXY
3117,QSO
3118,QSO
3119,STAR
3120,GALAXY
3121,GALAXY
3122,GALAXY
3123,QSO
3124,GALAXY
3125,QSO
3126,GALAXY
3127,GALAXY
3128,GALAXY
3129,QSO
3130,QSO
3131,GALAXY
3132,STAR
3133,GALAXY
3134,STAR
3135,GALAXY
3136,GALAXY
3137,GALAXY
3138,GALAXY
3139,QSO
3140,GALAXY
3141,GALAXY
3142,STAR
3143,QSO
3144,GALAXY
3145,QSO
3146,GALAXY
3147,GALAXY
3148,GALAXY
3149,STAR
3150,GALAXY
3151,QSO
3152,QSO
3153,GALAXY
3154,QSO
3155,GALAXY
3156,GALAXY
3157,GALAXY
3158,GALAXY
3159,QSO
3160,GALAXY
3161,GALAXY
3162,GALAXY
3163,GALAXY
3164,STAR
3165,STAR
3166,GALAXY
3167,GALAXY
3168,GALAXY
3169,QSO
3170,STAR
3171,STAR
3172,QSO
3173,QSO
3174,GALAXY
3175,GALAXY
3176,QSO
3177,STAR
3178,GALAXY
3179,GALAXY
3180,GALAXY
3181,GALAXY
3182,GALAXY
3183,STAR
3184,QSO
3185,GALAXY
3186,STAR
3187,QSO
3188,GALAXY
3189,GALAXY
3190,GALAXY
3191,GALAXY
3192,GALAXY
3193,STAR
3194,GALAXY
3195,GALAXY
3196,QSO
3197,GALAXY
3198,GALAXY
3199,GALAXY
3200,GALAXY
3201,GALAXY
3202,GALAXY
3203,STAR
3204,STAR
3205,QSO
3206,QSO
3207,GALAXY
3208,GALAXY
3209,GALAXY
3210,GALAXY
3211,GALAXY
3212,STAR
3213,GALAXY
3214,GALAXY
3215,QSO
3216,STAR
3217,STAR
3218,GALAXY
3219,GALAXY
3220,QSO
3221,STAR
3222,STAR
3223,GALAXY
3224,STAR
3225,GALAXY
3226,QSO
3227,QSO
3228,QSO
3229,GALAXY
3230,GALAXY
3231,GALAXY
3232,STAR
3233,STAR
3234,QSO
3235,STAR
3236,STAR
3237,STAR
3238,GALAXY
3239,GALAXY
3240,QSO
3241,GALAXY
3242,GALAXY
3243,STAR
3244,GALAXY
3245,STAR
3246,GALAXY
3247,STAR
3248,GALAXY
3249,GALAXY
3250,GALAXY
3251,GALAXY
3252,GALAXY
3253,QSO
3254,GALAXY
3255,QSO
3256,STAR
3257,STAR
3258,STAR
3259,STAR
3260,GALAXY
3261,GALAXY
3262,GALAXY
3263,QSO
3264,GALAXY
3265,GALAXY
3266,GALAXY
3267,STAR
3268,GALAXY
3269,GALAXY
3270,GALAXY
3271,GALAXY
3272,GALAXY
3273,GALAXY
3274,STAR
3275,QSO
3276,GALAXY
3277,QSO
3278,GALAXY
3279,GALAXY
3280,QSO
3281,GALAXY
3282,GALAXY
3283,GALAXY
3284,GALAXY
3285,QSO
3286,GALAXY
3287,GALAXY
3288,STAR
3289,GALAXY
3290,GALAXY
3291,GALAXY
3292,GALAXY
3293,GALAXY
3294,STAR
3295,GALAXY
3296,GALAXY
3297,STAR
3298,STAR
3299,GALAXY
3300,GALAXY
3301,QSO
3302,GALAXY
3303,GALAXY
3304,GALAXY
3305,GALAXY
3306,GALAXY
3307,GALAXY
3308,STAR
3309,GALAXY
3310,GALAXY
3311,GALAXY
3312,QSO
3313,GALAXY
3314,STAR
3315,GALAXY
3316,STAR
3317,QSO
3318,QSO
3319,GALAXY
3320,GALAXY
3321,GALAXY
3322,GALAXY
3323,GALAXY
3324,GALAXY
3325,GALAXY
3326,GALAXY
3327,QSO
3328,QSO
3329,GALAXY
3330,STAR
3331,QSO
3332,GALAXY
3333,STAR
3334,GALAXY
3335,STAR
3336,STAR
3337,GALAXY
3338,GALAXY
3339,STAR
3340,GALAXY
3341,QSO
3342,QSO
3343,STAR
3344,GALAXY
3345,GALAXY
3346,STAR
3347,GALAXY
3348,GALAXY
3349,QSO
3350,STAR
3351,STAR
3352,QSO
3353,GALAXY
3354,QSO
3355,QSO
3356,QSO
3357,GALAXY
3358,STAR
3359,GALAXY
3360,STAR
3361,GALAXY
3362,GALAXY
3363,GALAXY
3364,GALAXY
3365,STAR
3366,GALAXY
3367,GALAXY
3368,GALAXY
3369,GALAXY
3370,STAR
3371,STAR
3372,GALAXY
3373,STAR
3374,GALAXY
3375,STAR
3376,QSO
3377,GALAXY
3378,GALAXY
3379,QSO
3380,GALAXY
3381,STAR
3382,GALAXY
3383,GALAXY
3384,STAR
3385,STAR
3386,GALAXY
3387,QSO
3388,GALAXY
3389,QSO
3390,GALAXY
3391,GALAXY
3392,QSO
3393,GALAXY
3394,GALAXY
3395,GALAXY
3396,QSO
3397,GALAXY
3398,GALAXY
3399,GALAXY
3400,GALAXY
3401,GALAXY
3402,STAR
3403,GALAXY
3404,GALAXY
3405,GALAXY
3406,GALAXY
3407,GALAXY
3408,STAR
3409,GALAXY
3410,QSO
3411,GALAXY
3412,GALAXY
3413,GALAXY
3414,STAR
3415,GALAXY
3416,QSO
3417,GALAXY
3418,GALAXY
3419,GALAXY
3420,GALAXY
3421,STAR
3422,GALAXY
3423,GALAXY
3424,GALAXY
3425,QSO
3426,GALAXY
3427,GALAXY
3428,STAR
3429,STAR
3430,GALAXY
3431,GALAXY
3432,GALAXY
3433,GALAXY
3434,GALAXY
3435,STAR
3436,STAR
3437,QSO
3438,GALAXY
3439,STAR
3440,QSO
3441,GALAXY
3442,GALAXY
3443,STAR
3444,GALAXY
3445,QSO
3446,QSO
3447,GALAXY
3448,STAR
3449,GALAXY
3450,GALAXY
3451,GALAXY
3452,GALAXY
3453,GALAXY
3454,QSO
3455,GALAXY
3456,QSO
3457,GALAXY
3458,QSO
3459,STAR
3460,STAR
3461,GALAXY
3462,QSO
3463,STAR
3464,STAR
3465,QSO
3466,QSO
3467,GALAXY
3468,GALAXY
3469,STAR
3470,STAR
3471,QSO
3472,STAR
3473,STAR
3474,GALAXY
3475,GALAXY
3476,GALAXY
3477,GALAXY
3478,GALAXY
3479,GALAXY
3480,STAR
3481,GALAXY
3482,STAR
3483,GALAXY
3484,QSO
3485,GALAXY
3486,QSO
3487,GALAXY
3488,STAR
3489,QSO
3490,STAR
3491,STAR
3492,GALAXY
3493,GALAXY
3494,GALAXY
3495,QSO
3496,GALAXY
3497,GALAXY
3498,QSO
3499,GALAXY
3500,GALAXY
3501,GALAXY
3502,QSO
3503,GALAXY
3504,GALAXY
3505,GALAXY
3506,STAR
3507,STAR
3508,QSO
3509,STAR
3510,STAR
3511,QSO
3512,QSO
3513,GALAXY
3514,GALAXY
3515,GALAXY
3516,GALAXY
3517,GALAXY
3518,GALAXY
3519,QSO
3520,QSO
3521,STAR
3522,STAR
3523,GALAXY
3524,GALAXY
3525,GALAXY
3526,QSO
3527,STAR
3528,GALAXY
3529,STAR
3530,STAR
3531,GALAXY
3532,GALAXY
3533,GALAXY
3534,GALAXY
3535,GALAXY
3536,STAR
3537,QSO
3538,GALAXY
3539,GALAXY
3540,GALAXY
3541,GALAXY
3542,GALAXY
3543,GALAXY
